"AER521H1S","PRA0103","2018/01/09","Tue","9:00","12:00","SF4102","Barfoot, Tim","occurs once every two weeks"
"AER521H1S","PRA0104","2018/01/16","Tue","9:00","12:00","SF4102","Barfoot, Tim","occurs once every two weeks"
"AER521H1S","TUT0101","2018/01/09","Tue","12:00","13:00","GB244","Barfoot, Tim","?"
"AER525H1S","LEC0101","2018/01/10","Wed","11:00","12:00","GB304","Emami, M. Reza","?"
"AER525H1S","LEC0101","2018/01/05","Fri","12:00","14:00","GB244","Emami, M. Reza","?"
"AER525H1S","PRA0101","2018/01/08","Mon","9:00","12:00","MB68","?","occurs once every two weeks"
"AER525H1S","PRA0102","2018/01/08","Mon","9:00","12:00","MB68","?","occurs once every two weeks"
"AER525H1S","PRA0103","2018/01/09","Tue","18:00","21:00","MB68","?","occurs once every two weeks"
"AER525H1S","PRA0104","2018/01/09","Tue","18:00","21:00","MB68","?","occurs once every two weeks"
"AER525H1S","PRA0105","2018/01/09","Tue","9:00","12:00","MB68","?","occurs once every two weeks"
"AER525H1S","PRA0106","2018/01/09","Tue","9:00","12:00","MB68","?","occurs once every two weeks"
"AER525H1S","TUT0101","2018/01/10","Wed","12:00","13:00","GB304","Emami, M. Reza","?"
"STA286H1S","LEC0101","2018/01/05","Fri","11:00","13:00","SF1105","Kundur, Deepa","?"
"STA286H1S","LEC0101","2018/01/04","Thu","13:00","14:00","MC102","Kundur, Deepa","?"
"STA286H1S","TUT0101","2018/01/08","Mon","13:00","14:00","BA3012","?","?"
"STA286H1S","TUT0102","2018/01/08","Mon","13:00","14:00","BA2159","?","?"
"STA286H1S","TUT0103","2018/01/08","Mon","13:00","14:00","BA3116","?","?"
"STA286H1S","TUT0104","2018/01/08","Mon","13:00","14:00","BA2185","?","?"
"STA286H1S","TUT0105","2018/01/10","Wed","11:00","12:00","HA403","?","?"
"STA286H1S","TUT0106","2018/01/10","Wed","11:00","12:00","SF2202","?","?"
"STA286H1S","TUT0107","2018/01/10","Wed","11:00","12:00","SF3202","?","?"
"STA286H1S","TUT0108","2018/01/10","Wed","11:00","12:00","MP118","?","?"
"PHY294H1S","LEC0101","2018/01/05","Fri","10:00","11:00","MP202","Poppitz, Erich and Paramekanti, Arun","?"
"PHY294H1S","LEC0101","2018/01/04","Thu","15:00","16:00","MP202","Poppitz, Erich and Paramekanti, Arun","?"
"PHY294H1S","LEC0101","2018/01/09","Tue","9:00","10:00","MP202","Poppitz, Erich and Paramekanti, Arun","?"
"PHY294H1S","LEC0102","2018/01/05","Fri","9:00","10:00","MP202","Poppitz, Erich and Paramekanti, Arun","?"
"PHY294H1S","LEC0102","2018/01/09","Tue","12:00","13:00","MP202","Poppitz, Erich and Paramekanti, Arun","?"
"PHY294H1S","LEC0102","2018/01/04","Thu","14:00","15:00","MP202","Poppitz, Erich and Paramekanti, Arun","?"
"PHY294H1S","PRA0101","2018/01/10","Wed","9:00","12:00","MP222","Krasnopolskaia, Natalia","?"
"PHY294H1S","PRA0102","2018/01/10","Wed","9:00","12:00","MP222","Krasnopolskaia, Natalia","?"
"PHY294H1S","PRA0103","2018/01/10","Wed","14:00","17:00","MP222","Krasnopolskaia, Natalia","?"
"PHY294H1S","PRA0104","2018/01/10","Wed","14:00","17:00","MP222","Krasnopolskaia, Natalia","?"
"PHY294H1S","TUT0101","2018/01/04","Thu","12:00","13:00","BA3012","?","?"
"PHY294H1S","TUT0102","2018/01/04","Thu","12:00","13:00","BA2159","?","?"
"PHY294H1S","TUT0103","2018/01/04","Thu","12:00","13:00","WB144","?","?"
"PHY294H1S","TUT0104","2018/01/04","Thu","12:00","13:00","BA3116","?","?"
"PHY294H1S","TUT0105","2018/01/04","Thu","11:00","12:00","WB119","?","?"
"PHY294H1S","TUT0106","2018/01/04","Thu","11:00","12:00","BA3012","?","?"
"PHY294H1S","TUT0107","2018/01/04","Thu","11:00","12:00","GB405","?","?"
"PHY294H1S","TUT0108","2018/01/04","Thu","11:00","12:00","GB404","?","?"
"PHY427H1S","PRA0101","2018/01/05","Fri","9:00","12:00","MP251","Julian, Stephen and Krasnopolskaia, Natalia and Krieger, Peter and Netterfield, C. Barth","?"
"PHY427H1S","PRA0101","2018/01/09","Tue","9:00","12:00","MP251","Julian, Stephen and Krasnopolskaia, Natalia and Krieger, Peter and Netterfield, C. Barth","?"
"MSE101H1S","LEC0101","2018/01/04","Thu","11:00","12:00","SF1101","Ramsay, Scott","?"
"MSE101H1S","LEC0101","2018/01/08","Mon","11:00","12:00","SF1101","Ramsay, Scott","?"
"MSE101H1S","LEC0101","2018/01/10","Wed","10:00","11:00","SF1101","Ramsay, Scott","?"
"MSE101H1S","LEC0102","2018/01/05","Fri","11:00","12:00","LM162","Ramsay, Scott","?"
"MSE101H1S","LEC0102","2018/01/10","Wed","9:00","10:00","SF1101","Ramsay, Scott","?"
"MSE101H1S","LEC0102","2018/01/08","Mon","9:00","10:00","LM162","Ramsay, Scott","?"
"MSE101H1S","PRA0101","2018/01/04","Thu","15:00","16:00","WB47","Grozea, Daniel","occurs once every two weeks"
"MSE101H1S","PRA0102","2018/01/04","Thu","14:00","15:00","WB47","Grozea, Daniel","occurs once every two weeks"
"MSE101H1S","PRA0103","2018/01/04","Thu","13:00","14:00","WB47","Grozea, Daniel","occurs once every two weeks"
"MSE101H1S","PRA0104","2018/01/08","Thu","15:00","16:00","WB47","Grozea, Daniel","occurs once every two weeks"
"MSE101H1S","PRA0105","2018/01/08","Thu","14:00","15:00","WB47","Grozea, Daniel","occurs once every two weeks"
"MSE101H1S","PRA0106","2018/01/08","Thu","13:00","14:00","WB47","Grozea, Daniel","occurs once every two weeks"
"MSE101H1S","PRA0107","2018/01/05","Fri","15:00","16:00","WB47","Grozea, Daniel","occurs once every two weeks"
"MSE101H1S","PRA0108","2018/01/05","Fri","14:00","15:00","WB47","Grozea, Daniel","occurs once every two weeks"
"MSE101H1S","PRA0109","2018/01/05","Fri","13:00","14:00","WB47","Grozea, Daniel","occurs once every two weeks"
"MSE101H1S","PRA0110","2018/01/09","Fri","15:00","16:00","WB47","Grozea, Daniel","occurs once every two weeks"
"MSE101H1S","PRA0111","2018/01/09","Fri","14:00","15:00","WB47","Grozea, Daniel","occurs once every two weeks"
"MSE101H1S","PRA0112","2018/01/09","Fri","13:00","14:00","WB47","Grozea, Daniel","occurs once every two weeks"
"MSE101H1S","TUT0101","2018/01/04","Thu","14:00","15:00","GB304","?","?"
"MSE101H1S","TUT0102","2018/01/04","Thu","12:00","13:00","RS208","?","?"
"MSE101H1S","TUT0103","2018/01/09","Tue","10:00","11:00","GB304","?","?"
"MSE101H1S","TUT0104","2018/01/09","Tue","16:00","17:00","BA2185","?","?"
"MSE101H1S","TUT0105","2018/01/09","Tue","16:00","17:00","HA401","?","?"
"MSE101H1S","TUT0106","2018/01/05","Fri","12:00","13:00","WB342","?","?"
"MSE160H1S","LEC0101","2018/01/10","Wed","13:00","14:00","MC102","Chan, Warren and Hatton, Benjamin","?"
"MSE160H1S","LEC0101","2018/01/08","Mon","14:00","15:00","MC102","Chan, Warren and Hatton, Benjamin","?"
"MSE160H1S","LEC0101","2018/01/05","Fri","10:00","11:00","BA1160","Chan, Warren and Hatton, Benjamin","?"
"MSE160H1S","TUT0101","2018/01/04","Thu","16:00","17:00","HA403","?","?"
"MSE160H1S","TUT0102","2018/01/04","Thu","16:00","17:00","GB405","?","?"
"MSE160H1S","TUT0103","2018/01/04","Thu","15:00","16:00","GB304","?","?"
"MSE160H1S","TUT0104","2018/01/04","Thu","15:00","16:00","SF3202","?","?"
"MSE217H1S","LEC0101","2018/01/09","Fri","10:00","12:00","WB130","Azimi, Gisele","?"
"MSE217H1S","LEC0101","2018/01/13","Tue","10:00","11:00","WB130","Azimi, Gisele","?"
"MSE217H1S","TUT0101","2018/01/10","Wed","9:00","11:00","GB405","Azimi, Gisele","?"
"MSE222H1S","LEC0101","2018/01/13","Tue","16:00","18:00","ESB149","Naguib, Hani","?"
"MSE222H1S","LEC0101","2018/01/08","Thu","16:00","17:00","ESB149","Naguib, Hani","?"
"MSE222H1S","PRA0101","2018/01/20","Tue","12:00","15:00","SF1013","?","occurs once every two weeks"
